  0.258000E+02  0.110409E-03  0.387313E-25  0.100000E-31  0.911334E-15  0.165527E+05  0.215538E+02  0.103640E+01  0.100000E-31  0.100000E-31  0.664606E+02  0.191505E-01  0.535874E-01  0.758376E-03  0.385926E+02  0.195724E+02
  0.256000E+02  0.111883E-03  0.603044E-25  0.100000E-31  0.901185E-15  0.165507E+05  0.213012E+02  0.103736E+01  0.100000E-31  0.100000E-31  0.669577E+02  0.193676E-01  0.535862E-01  0.755845E-03  0.387897E+02  0.192901E+02
  0.254000E+02  0.113956E-03  0.940991E-25  0.100000E-31  0.895691E-15  0.165868E+05  0.210657E+02  0.103860E+01  0.100000E-31  0.100000E-31  0.671145E+02  0.196904E-01  0.535849E-01  0.753539E-03  0.389856E+02  0.190098E+02
  0.252000E+02  0.116371E-03  0.146724E-24  0.100000E-31  0.892159E-15  0.166356E+05  0.208393E+02  0.103997E+01  0.100000E-31  0.100000E-31  0.671244E+02  0.200653E-01  0.535837E-01  0.751948E-03  0.391802E+02  0.187313E+02
  0.250000E+02  0.119022E-03  0.228343E-24  0.100000E-31  0.889528E-15  0.166887E+05  0.206192E+02  0.104144E+01  0.100000E-31  0.100000E-31  0.670653E+02  0.204714E-01  0.535824E-01  0.750995E-03  0.393736E+02  0.184548E+02
  0.248000E+02  0.121860E-03  0.354512E-24  0.100000E-31  0.887363E-15  0.167436E+05  0.204043E+02  0.104300E+01  0.100000E-31  0.100000E-31  0.669698E+02  0.209002E-01  0.535812E-01  0.750538E-03  0.395657E+02  0.181802E+02
  0.246000E+02  0.124859E-03  0.548952E-24  0.100000E-31  0.885462E-15  0.167995E+05  0.201944E+02  0.104464E+01  0.100000E-31  0.100000E-31  0.668527E+02  0.213480E-01  0.535799E-01  0.750448E-03  0.397565E+02  0.179076E+02
  0.244000E+02  0.128007E-03  0.847702E-24  0.100000E-31  0.883724E-15  0.168559E+05  0.199893E+02  0.104635E+01  0.100000E-31  0.100000E-31  0.667219E+02  0.218134E-01  0.535786E-01  0.750629E-03  0.399461E+02  0.176368E+02
  0.242000E+02  0.131296E-03  0.130535E-23  0.100000E-31  0.882089E-15  0.169128E+05  0.197889E+02  0.104815E+01  0.100000E-31  0.100000E-31  0.665817E+02  0.222956E-01  0.535773E-01  0.751009E-03  0.401344E+02  0.173680E+02
  0.240000E+02  0.134721E-03  0.200430E-23  0.100000E-31  0.880517E-15  0.169702E+05  0.195933E+02  0.105002E+01  0.100000E-31  0.100000E-31  0.664352E+02  0.227943E-01  0.535760E-01  0.751536E-03  0.403214E+02  0.171011E+02
  0.238000E+02  0.138281E-03  0.306856E-23  0.100000E-31  0.878984E-15  0.170281E+05  0.194024E+02  0.105198E+01  0.100000E-31  0.100000E-31  0.662842E+02  0.233095E-01  0.535748E-01  0.752171E-03  0.405071E+02  0.168362E+02
  0.236000E+02  0.141978E-03  0.468415E-23  0.100000E-31  0.877472E-15  0.170865E+05  0.192164E+02  0.105402E+01  0.100000E-31  0.100000E-31  0.661300E+02  0.238416E-01  0.535735E-01  0.752888E-03  0.406916E+02  0.165732E+02
  0.234000E+02  0.145813E-03  0.712923E-23  0.100000E-31  0.875967E-15  0.171453E+05  0.190354E+02  0.105615E+01  0.100000E-31  0.100000E-31  0.659736E+02  0.243908E-01  0.535722E-01  0.753667E-03  0.408747E+02  0.163121E+02
  0.232000E+02  0.149789E-03  0.108184E-22  0.100000E-31  0.874461E-15  0.172046E+05  0.188594E+02  0.105837E+01  0.100000E-31  0.100000E-31  0.658156E+02  0.249576E-01  0.535708E-01  0.754495E-03  0.410566E+02  0.160530E+02
  0.230000E+02  0.153912E-03  0.163674E-22  0.100000E-31  0.872948E-15  0.172643E+05  0.186886E+02  0.106068E+01  0.100000E-31  0.100000E-31  0.656565E+02  0.255424E-01  0.535695E-01  0.755362E-03  0.412372E+02  0.157959E+02
  0.228000E+02  0.158185E-03  0.246883E-22  0.100000E-31  0.871422E-15  0.173246E+05  0.185232E+02  0.106308E+01  0.100000E-31  0.100000E-31  0.654967E+02  0.261460E-01  0.535682E-01  0.756262E-03  0.414164E+02  0.155407E+02
