  0.164000E+02  0.493197E-02  0.100000E-31  0.180922E+07  0.143993E+06
  0.162000E+02  0.554781E-02  0.100000E-31  0.207072E+07  0.168069E+06
  0.160000E+02  0.622942E-02  0.100000E-31  0.236626E+07  0.195906E+06
  0.158000E+02  0.698222E-02  0.100000E-31  0.269968E+07  0.228043E+06
  0.156000E+02  0.781181E-02  0.100000E-31  0.307516E+07  0.265091E+06
  0.154000E+02  0.872400E-02  0.100000E-31  0.349722E+07  0.307737E+06
  0.152000E+02  0.972475E-02  0.100000E-31  0.397076E+07  0.356756E+06
  0.150000E+02  0.108201E-01  0.100000E-31  0.450106E+07  0.413016E+06
  0.148000E+02  0.120162E-01  0.100000E-31  0.509377E+07  0.477490E+06
  0.146000E+02  0.133192E-01  0.100000E-31  0.575494E+07  0.551267E+06
  0.144000E+02  0.147350E-01  0.100000E-31  0.649104E+07  0.635561E+06
  0.142000E+02  0.162697E-01  0.100000E-31  0.730889E+07  0.731724E+06
  0.140000E+02  0.179288E-01  0.100000E-31  0.821570E+07  0.841260E+06
  0.138000E+02  0.197177E-01  0.100000E-31  0.921905E+07  0.965834E+06
  0.136000E+02  0.216412E-01  0.100000E-31  0.103268E+08  0.110729E+07
  0.134000E+02  0.237037E-01  0.100000E-31  0.115473E+08  0.126766E+07
  0.132000E+02  0.259088E-01  0.100000E-31  0.128888E+08  0.144918E+07
  0.130000E+02  0.282594E-01  0.100000E-31  0.143601E+08  0.165431E+07
  0.128000E+02  0.307572E-01  0.100000E-31  0.159700E+08  0.188575E+07
  0.126000E+02  0.334031E-01  0.100000E-31  0.177274E+08  0.214643E+07
  0.124000E+02  0.361966E-01  0.100000E-31  0.196411E+08  0.243956E+07
  0.122000E+02  0.391359E-01  0.100000E-31  0.217200E+08  0.276863E+07
  0.120000E+02  0.421222E-01  0.100000E-31  0.239182E+08  0.313658E+07
  0.118000E+02  0.454378E-01  0.100000E-31  0.264071E+08  0.354917E+07
  0.116000E+02  0.487874E-01  0.100000E-31  0.290306E+08  0.400994E+07
  0.114000E+02  0.522592E-01  0.100000E-31  0.318508E+08  0.452363E+07
  0.112000E+02  0.558427E-01  0.100000E-31  0.348738E+08  0.509530E+07
  0.110000E+02  0.595253E-01  0.100000E-31  0.381053E+08  0.573035E+07
  0.108000E+02  0.632925E-01  0.100000E-31  0.415495E+08  0.643454E+07
  0.106000E+02  0.671222E-01  0.100000E-31  0.452061E+08  0.721390E+07
  0.104000E+02  0.710129E-01  0.100000E-31  0.490881E+08  0.807504E+07
