  0.254000E+02  0.104596E-03  0.464748E-17  0.100000E-31  0.120293E-14  0.169486E+05  0.209408E+02  0.103660E+01  0.100000E-31  0.100000E-31  0.486797E+02  0.264445E-01  0.632946E-01  0.524613E-03  0.465512E+02
  0.252000E+02  0.107445E-03  0.561394E-17  0.100000E-31  0.120194E-14  0.170037E+05  0.207195E+02  0.103805E+01  0.100000E-31  0.100000E-31  0.485348E+02  0.270325E-01  0.632933E-01  0.525481E-03  0.466336E+02
  0.250000E+02  0.110386E-03  0.677073E-17  0.100000E-31  0.120085E-14  0.170590E+05  0.205022E+02  0.103957E+01  0.100000E-31  0.100000E-31  0.483929E+02  0.276361E-01  0.632921E-01  0.526221E-03  0.467153E+02
  0.248000E+02  0.113437E-03  0.815339E-17  0.100000E-31  0.119972E-14  0.171147E+05  0.202891E+02  0.104115E+01  0.100000E-31  0.100000E-31  0.482520E+02  0.282570E-01  0.632909E-01  0.526862E-03  0.467964E+02
  0.246000E+02  0.116611E-03  0.980367E-17  0.100000E-31  0.119857E-14  0.171705E+05  0.200804E+02  0.104281E+01  0.100000E-31  0.100000E-31  0.481103E+02  0.288970E-01  0.632896E-01  0.527424E-03  0.468769E+02
  0.244000E+02  0.119925E-03  0.117706E-16  0.100000E-31  0.119746E-14  0.172266E+05  0.198763E+02  0.104454E+01  0.100000E-31  0.100000E-31  0.479666E+02  0.295574E-01  0.632884E-01  0.527919E-03  0.469567E+02
  0.242000E+02  0.123395E-03  0.141115E-16  0.100000E-31  0.119640E-14  0.172829E+05  0.196772E+02  0.104636E+01  0.100000E-31  0.100000E-31  0.478195E+02  0.302400E-01  0.632871E-01  0.528352E-03  0.470359E+02
  0.240000E+02  0.127041E-03  0.168938E-16  0.100000E-31  0.119543E-14  0.173393E+05  0.194833E+02  0.104827E+01  0.100000E-31  0.100000E-31  0.476678E+02  0.309465E-01  0.632858E-01  0.528725E-03  0.471144E+02
  0.238000E+02  0.130884E-03  0.201961E-16  0.100000E-31  0.119458E-14  0.173957E+05  0.192949E+02  0.105027E+01  0.100000E-31  0.100000E-31  0.475105E+02  0.316787E-01  0.632846E-01  0.529037E-03  0.471922E+02
  0.236000E+02  0.134950E-03  0.241104E-16  0.100000E-31  0.119388E-14  0.174522E+05  0.191124E+02  0.105238E+01  0.100000E-31  0.100000E-31  0.473461E+02  0.324387E-01  0.632833E-01  0.529282E-03  0.472694E+02
  0.234000E+02  0.139262E-03  0.286758E-16  0.100000E-31  0.119337E-14  0.175086E+05  0.189362E+02  0.105460E+01  0.100000E-31  0.100000E-31  0.471734E+02  0.332286E-01  0.632820E-01  0.529485E-03  0.473449E+02
  0.232000E+02  0.143863E-03  0.342223E-16  0.100000E-31  0.119307E-14  0.175649E+05  0.187668E+02  0.105694E+01  0.100000E-31  0.100000E-31  0.469913E+02  0.340508E-01  0.632807E-01  0.529536E-03  0.474218E+02
  0.230000E+02  0.148786E-03  0.406919E-16  0.100000E-31  0.119305E-14  0.176209E+05  0.186047E+02  0.105942E+01  0.100000E-31  0.100000E-31  0.467972E+02  0.349088E-01  0.632794E-01  0.529537E-03  0.474970E+02
  0.228000E+02  0.154079E-03  0.483235E-16  0.100000E-31  0.119336E-14  0.176765E+05  0.184506E+02  0.106204E+01  0.100001E-31  0.100000E-31  0.465898E+02  0.358053E-01  0.632781E-01  0.529432E-03  0.475716E+02
  0.226000E+02  0.159796E-03  0.573160E-16  0.100000E-31  0.119404E-14  0.177317E+05  0.183053E+02  0.106483E+01  0.100008E-31  0.100000E-31  0.463672E+02  0.367442E-01  0.632767E-01  0.529207E-03  0.476454E+02
  0.224000E+02  0.166000E-03  0.679019E-16  0.100000E-31  0.119515E-14  0.177863E+05  0.181695E+02  0.106779E+01  0.100064E-31  0.100000E-31  0.461272E+02  0.377296E-01  0.632754E-01  0.528844E-03  0.477186E+02
  0.222000E+02  0.172768E-03  0.803526E-16  0.100000E-31  0.119677E-14  0.178402E+05  0.180445E+02  0.107095E+01  0.100442E-31  0.100000E-31  0.458672E+02  0.387664E-01  0.632740E-01  0.528327E-03  0.477912E+02
  0.220000E+02  0.180189E-03  0.949851E-16  0.100000E-31  0.119898E-14  0.178932E+05  0.179312E+02  0.107432E+01  0.102723E-31  0.100000E-31  0.455848E+02  0.398599E-01  0.632726E-01  0.527637E-03  0.478630E+02
  0.218000E+02  0.188368E-03  0.112170E-15  0.100000E-31  0.120186E-14  0.179451E+05  0.178313E+02  0.107794E+01  0.114932E-31  0.100000E-31  0.452772E+02  0.410165E-01  0.632712E-01  0.526752E-03  0.479342E+02
  0.216000E+02  0.197432E-03  0.132341E-15  0.100000E-31  0.120552E-14  0.179959E+05  0.177464E+02  0.108183E+01  0.173308E-31  0.100000E-31  0.449415E+02  0.422431E-01  0.632698E-01  0.525652E-03  0.480047E+02
  0.214000E+02  0.207528E-03  0.156006E-15  0.100000E-31  0.121004E-14  0.180454E+05  0.176784E+02  0.108601E+01  0.423826E-31  0.100000E-31  0.445746E+02  0.435477E-01  0.632683E-01  0.524314E-03  0.480745E+02
  0.212000E+02  0.218830E-03  0.183761E-15  0.100000E-31  0.121556E-14  0.180935E+05  0.176297E+02  0.109053E+01  0.139308E-30  0.100000E-31  0.441736E+02  0.449393E-01  0.632668E-01  0.522716E-03  0.481437E+02
  0.210000E+02  0.231545E-03  0.216306E-15  0.100000E-31  0.122219E-14  0.181399E+05  0.176030E+02  0.109542E+01  0.478783E-30  0.100000E-31  0.437354E+02  0.464279E-01  0.632653E-01  0.520834E-03  0.482121E+02
  0.208000E+02  0.245916E-03  0.254461E-15  0.100000E-31  0.123007E-14  0.181846E+05  0.176015E+02  0.110072E+01  0.155909E-29  0.100000E-31  0.432573E+02  0.480249E-01  0.632637E-01  0.518645E-03  0.482799E+02
  0.206000E+02  0.262231E-03  0.299192E-15  0.100000E-31  0.123932E-14  0.182276E+05  0.176291E+02  0.110649E+01  0.469280E-29  0.100000E-31  0.427367E+02  0.497428E-01  0.632621E-01  0.516128E-03  0.483469E+02
  0.204000E+02  0.280825E-03  0.351635E-15  0.100000E-31  0.125010E-14  0.182687E+05  0.176901E+02  0.111276E+01  0.130012E-28  0.100000E-31  0.421716E+02  0.515952E-01  0.632605E-01  0.513263E-03  0.484133E+02
  0.202000E+02  0.302096E-03  0.413122E-15  0.100000E-31  0.126254E-14  0.183081E+05  0.177898E+02  0.111959E+01  0.331780E-28  0.100000E-31  0.415603E+02  0.535974E-01  0.632587E-01  0.510030E-03  0.484790E+02
  0.200000E+02  0.326510E-03  0.485224E-15  0.100000E-31  0.127678E-14  0.183456E+05  0.179342E+02  0.112703E+01  0.781265E-28  0.100000E-31  0.409020E+02  0.557657E-01  0.632569E-01  0.506412E-03  0.485440E+02
  0.198000E+02  0.354611E-03  0.569779E-15  0.100000E-31  0.129298E-14  0.183815E+05  0.181306E+02  0.113514E+01  0.170056E-27  0.100000E-31  0.401967E+02  0.581179E-01  0.632550E-01  0.502396E-03  0.486083E+02
  0.196000E+02  0.387036E-03  0.668944E-15  0.100000E-31  0.131126E-14  0.184159E+05  0.183874E+02  0.114397E+01  0.342677E-27  0.100000E-31  0.394451E+02  0.606731E-01  0.632531E-01  0.497969E-03  0.486719E+02
  0.194000E+02  0.424530E-03  0.785242E-15  0.100000E-31  0.133175E-14  0.184490E+05  0.187142E+02  0.115355E+01  0.640040E-27  0.100000E-31  0.386490E+02  0.634513E-01  0.632510E-01  0.493124E-03  0.487348E+02
  0.192000E+02  0.467958E-03  0.921618E-15  0.100000E-31  0.135456E-14  0.184811E+05  0.191225E+02  0.116393E+01  0.110917E-26  0.100000E-31  0.378113E+02  0.664741E-01  0.632488E-01  0.487856E-03  0.487969E+02
  0.190000E+02  0.518327E-03  0.108149E-14  0.100000E-31  0.137979E-14  0.185124E+05  0.196255E+02  0.117513E+01  0.178511E-26  0.100000E-31  0.369356E+02  0.697638E-01  0.632464E-01  0.482163E-03  0.488584E+02
  0.188000E+02  0.576803E-03  0.126884E-14  0.100000E-31  0.140751E-14  0.185433E+05  0.202387E+02  0.118716E+01  0.267085E-26  0.100000E-31  0.360264E+02  0.733438E-01  0.632439E-01  0.476050E-03  0.489191E+02
  0.186000E+02  0.644735E-03  0.148826E-14  0.100000E-31  0.143779E-14  0.185742E+05  0.209800E+02  0.120002E+01  0.371975E-26  0.100000E-31  0.350890E+02  0.772386E-01  0.632411E-01  0.469526E-03  0.489792E+02
  0.184000E+02  0.723685E-03  0.174503E-14  0.100000E-31  0.147066E-14  0.186053E+05  0.218701E+02  0.121367E+01  0.483106E-26  0.100000E-31  0.341290E+02  0.814733E-01  0.632381E-01  0.462603E-03  0.490385E+02
  0.182000E+02  0.815449E-03  0.204522E-14  0.100000E-31  0.150615E-14  0.186370E+05  0.229330E+02  0.122805E+01  0.586575E-26  0.100000E-31  0.331523E+02  0.860742E-01  0.632349E-01  0.455303E-03  0.490970E+02
  0.180000E+02  0.922096E-03  0.239576E-14  0.100000E-31  0.154426E-14  0.186696E+05  0.241963E+02  0.124310E+01  0.668098E-26  0.100000E-31  0.321652E+02  0.910683E-01  0.632313E-01  0.447650E-03  0.491549E+02
  0.178000E+02  0.104600E-02  0.280454E-14  0.100000E-31  0.158497E-14  0.187033E+05  0.256920E+02  0.125870E+01  0.717031E-26  0.100000E-31  0.311734E+02  0.964839E-01  0.632274E-01  0.439676E-03  0.492120E+02
  0.176000E+02  0.118990E-02  0.328053E-14  0.100000E-31  0.162824E-14  0.187385E+05  0.274570E+02  0.127474E+01  0.729238E-26  0.100000E-31  0.301829E+02  0.102350E+00  0.632231E-01  0.431416E-03  0.492684E+02
  0.174000E+02  0.135680E-02  0.383271E-14  0.100000E-31  0.167404E-14  0.187754E+05  0.295320E+02  0.129104E+01  0.708169E-26  0.100000E-31  0.291987E+02  0.108697E+00  0.632183E-01  0.422997E-03  0.493239E+02
  0.172000E+02  0.155053E-02  0.447566E-14  0.100000E-31  0.172224E-14  0.188139E+05  0.319692E+02  0.130748E+01  0.660772E-26  0.100000E-31  0.282266E+02  0.115555E+00  0.632129E-01  0.414183E-03  0.493789E+02
  0.170000E+02  0.177503E-02  0.521909E-14  0.100000E-31  0.177290E-14  0.188543E+05  0.348222E+02  0.132387E+01  0.598450E-26  0.100000E-31  0.272687E+02  0.122963E+00  0.632068E-01  0.405334E-03  0.494331E+02
  0.168000E+02  0.203495E-02  0.607815E-14  0.100000E-31  0.182586E-14  0.188966E+05  0.381550E+02  0.134004E+01  0.531285E-26  0.100000E-31  0.263301E+02  0.130953E+00  0.632000E-01  0.396374E-03  0.494865E+02
  0.166000E+02  0.233560E-02  0.706864E-14  0.100000E-31  0.188104E-14  0.189409E+05  0.420406E+02  0.135582E+01  0.467132E-26  0.100000E-31  0.254135E+02  0.139562E+00  0.631924E-01  0.387353E-03  0.495391E+02
  0.164000E+02  0.268300E-02  0.820803E-14  0.100000E-31  0.193835E-14  0.189870E+05  0.465625E+02  0.137105E+01  0.411070E-26  0.100000E-31  0.245214E+02  0.148830E+00  0.631838E-01  0.378319E-03  0.495910E+02
  0.162000E+02  0.308400E-02  0.951557E-14  0.100000E-31  0.199768E-14  0.190351E+05  0.518157E+02  0.138560E+01  0.365741E-26  0.100000E-31  0.236557E+02  0.158799E+00  0.631740E-01  0.369313E-03  0.496421E+02
